metric_id,campaign_id,impressions,clicks,conversions,bounces,metric_date
4028,500,13718,848,272,109,24-04-2017
4029,500,12076,1080,115,19,13-04-2017
4030,500,21623,1388,153,56,22-04-2017
4031,501,20908,2129,480,12,18-04-2017
4032,501,3966,127,153,5,30-04-2017
4033,501,9937,1046,366,15,24-04-2017
4034,501,9715,661,183,145,29-04-2017
4035,501,5974,714,261,189,15-04-2017
4036,502,24740,950,278,123,20-03-2017
4037,502,15168,1382,8,78,17-03-2017
4038,502,5838,590,339,113,12-03-2017
4039,502,8248,645,418,176,22-03-2017
4040,502,17308,1927,138,197,30-03-2017
4041,502,5688,118,174,75,02-04-2017
4042,503,6175,515,78,161,14-07-2017
4043,503,19662,1811,353,191,04-07-2017
4044,503,22578,1960,105,12,25-07-2017
4045,503,8624,1015,317,28,30-06-2017
4046,503,14352,607,8,63,23-06-2017
4047,503,18311,703,319,103,23-07-2017
4048,503,13988,1506,455,44,13-07-2017
4049,503,24115,921,487,116,08-07-2017
4050,504,19745,1671,400,32,20-12-2017
4051,504,6517,217,296,72,18-12-2017
4052,504,18780,875,105,74,17-12-2017
4053,504,19830,1529,348,11,24-12-2017
4054,504,6277,587,370,126,23-12-2017
4055,504,14737,345,138,42,21-12-2017
4056,504,19417,1104,418,186,22-12-2017
4057,504,24139,2648,7,81,19-12-2017
4058,505,4019,392,362,72,28-12-2016
4059,505,9979,326,164,16,20-12-2016
4060,505,24166,2301,59,50,01-12-2016
4061,505,10222,1194,414,80,04-12-2016
4062,505,9608,706,456,139,25-12-2016
4063,505,20806,1890,71,23,23-12-2016
4064,505,5389,482,101,142,27-12-2016
4065,505,6175,328,423,58,30-12-2016
4066,505,21471,1224,423,126,28-11-2016
4067,505,10033,202,422,101,11-12-2016
4068,505,22680,2430,33,98,19-12-2016
4069,505,24679,1988,108,90,03-12-2016
4070,505,11476,352,144,93,17-12-2016
4071,505,7497,160,357,48,05-12-2016
4072,505,18221,1238,325,171,31-12-2016
4073,506,20679,2298,372,180,20-01-2018
4074,506,18164,1752,38,104,02-02-2018
4075,506,18754,1060,4,26,01-02-2018
4076,506,18653,1712,428,144,03-01-2018
4077,506,14481,1374,182,183,26-01-2018
4078,506,5471,550,58,146,10-02-2018
4079,506,13574,1492,128,52,31-01-2018
4080,506,4301,441,470,121,09-01-2018
4081,506,14129,1104,188,7,16-01-2018
4082,507,7101,536,143,198,04-10-2016
4083,507,19978,1675,495,129,05-10-2016
4084,507,7315,628,184,180,12-11-2016
4085,507,11408,439,100,78,02-11-2016
4086,507,9045,424,117,35,08-10-2016
4087,507,7426,247,185,17,27-10-2016
4088,507,10355,421,429,10,14-10-2016
4089,507,16665,364,127,53,03-10-2016
4090,507,10906,856,172,77,05-11-2016
4091,507,15164,462,26,104,07-11-2016
4092,507,20872,2203,441,150,25-10-2016
4093,507,18023,1079,392,106,11-11-2016
4094,507,8453,975,47,142,03-11-2016
4095,507,8065,714,32,19,19-10-2016
4096,507,12468,418,158,166,13-11-2016
4097,508,23384,601,76,25,03-02-2018
4098,508,13349,1422,210,180,10-01-2018
4099,508,20418,2137,454,194,30-01-2018
4100,508,3448,77,283,178,14-01-2018
4101,508,17520,805,387,132,16-01-2018
4102,508,18846,1400,389,80,19-01-2018
4103,508,3516,143,297,85,09-01-2018
4104,508,3806,336,225,118,27-01-2018
4105,508,24545,1869,233,110,04-01-2018
4106,508,15426,421,46,129,17-01-2018
4107,508,6020,170,66,45,26-01-2018
4108,508,3010,226,80,125,06-01-2018
4109,508,6898,668,435,187,07-02-2018
4110,509,12194,246,298,49,15-05-2017
4111,509,10041,270,229,198,17-05-2017
4112,509,7278,201,395,71,03-05-2017
4113,509,14303,1451,313,117,23-05-2017
4114,509,22444,2454,411,160,01-05-2017
4115,509,14786,1669,3,89,14-05-2017
4116,509,14513,681,392,96,30-04-2017
4117,509,18503,1887,106,130,12-05-2017
4118,509,21682,826,271,162,09-06-2017
4119,509,10984,387,116,14,31-05-2017
4120,509,5774,271,323,141,09-05-2017
4121,510,6158,416,422,27,11-07-2017
4122,510,20690,2003,128,159,07-07-2017
4123,510,14845,1497,355,120,12-07-2017
4124,510,9794,529,21,149,03-08-2017
4125,510,10210,800,279,6,17-07-2017
4126,510,20583,1549,181,35,25-07-2017
4127,510,19346,1629,34,195,04-08-2017
4128,510,18755,891,114,125,14-07-2017
4129,510,21590,2359,384,122,23-07-2017
4130,510,24840,648,41,50,15-07-2017
4131,510,22273,2373,129,15,31-07-2017
4132,510,24822,2217,305,40,22-07-2017
4133,511,9606,322,308,6,08-07-2017
4134,511,3959,373,45,104,24-07-2017
4135,511,3493,316,210,107,10-07-2017
4136,511,13912,1011,417,132,19-07-2017
4137,511,13746,782,379,82,16-07-2017
4138,511,9676,780,11,122,11-07-2017
4139,511,15520,1825,131,169,02-07-2017
4140,511,14221,478,218,188,05-07-2017
4141,511,15634,337,164,6,01-07-2017
4142,511,9654,267,369,162,03-07-2017
4143,511,18793,1344,394,131,29-06-2017
4144,511,17829,1373,56,127,28-06-2017
4145,512,18556,1664,59,55,15-06-2017
4146,512,19592,598,57,142,14-05-2017
4147,512,10324,614,387,142,15-05-2017
4148,512,3231,83,36,119,16-05-2017
4149,512,3893,107,211,74,10-06-2017
4150,512,11801,1208,314,101,05-05-2017
4151,512,9451,329,476,59,17-05-2017
4152,512,8631,586,440,11,18-06-2017
4153,512,12981,929,4,159,23-05-2017
4154,513,12306,340,102,66,12-11-2017
4155,513,5798,324,193,84,27-11-2017
4156,513,6954,346,412,8,11-11-2017
4157,513,9196,278,43,136,17-11-2017
4158,513,7596,270,481,64,21-11-2017
4159,513,9385,495,92,17,08-11-2017
4160,513,21487,1106,386,199,16-11-2017
4161,514,18688,1936,122,193,14-09-2016
4162,514,8859,236,377,69,17-09-2016
4163,514,5428,287,489,166,27-09-2016
4164,514,21823,570,39,1,06-09-2016
4165,514,10875,993,218,172,15-09-2016
4166,514,15244,377,480,151,22-09-2016
4167,514,9773,199,51,27,23-09-2016
4168,514,18484,2053,432,102,03-10-2016
4169,514,19072,1784,279,193,07-09-2016
4170,514,17261,684,282,8,07-10-2016
4171,514,21316,778,276,126,19-09-2016
4172,514,23566,1659,370,173,10-10-2016
4173,514,18188,2046,494,78,30-09-2016
4174,514,15537,439,321,59,04-10-2016
4175,515,7306,438,188,166,26-09-2016
4176,515,8711,469,131,65,22-09-2016
4177,515,10527,537,12,78,20-09-2016
4178,515,18861,2025,254,48,19-09-2016
4179,515,6272,201,160,172,28-09-2016
4180,515,24087,858,377,91,21-09-2016
4181,515,20499,1284,317,155,24-09-2016
4182,515,4533,111,362,142,23-09-2016
4183,515,9086,255,350,74,25-09-2016
4184,516,19094,966,193,154,03-07-2017
4185,516,9358,751,252,186,04-07-2017
4186,516,16394,641,314,35,08-07-2017
4187,516,8574,517,386,158,06-07-2017
4188,516,5678,634,480,196,25-06-2017
4189,516,11889,1160,64,127,13-07-2017
4190,516,11434,1215,232,161,15-07-2017
4191,516,20276,842,289,28,09-07-2017
4192,516,15344,652,63,47,27-06-2017
4193,516,22905,1059,59,146,14-07-2017
4194,516,11783,954,318,194,30-06-2017
4195,516,23716,2833,38,28,11-07-2017
4196,517,15473,1241,349,11,19-11-2017
4197,517,3215,294,136,8,20-11-2017
4198,517,22402,1691,311,65,25-11-2017
4199,517,13108,854,168,33,26-11-2017
4200,517,8949,416,260,172,22-11-2017
4201,517,8173,793,86,58,27-11-2017
4202,517,14099,1532,394,96,21-11-2017
4203,517,12375,1366,291,134,24-11-2017
4204,518,7688,587,220,51,14-01-2018
4205,518,15103,1695,339,174,28-01-2018
4206,518,7705,685,420,185,27-01-2018
4207,518,7053,235,12,50,05-01-2018
4208,518,10751,588,15,65,27-12-2017
4209,518,11015,759,480,182,03-01-2018
4210,519,3792,148,123,54,15-07-2017
4211,519,3963,467,150,53,20-07-2017
4212,519,5165,579,426,76,29-07-2017
4213,519,9928,997,282,145,30-07-2017
4214,519,7976,297,84,187,21-07-2017
4215,520,12768,481,12,20,24-04-2016
4216,520,19904,1937,98,108,26-04-2016
4217,520,6635,393,88,90,30-04-2016
4218,520,19975,910,40,101,28-04-2016
4219,520,4498,443,165,141,23-04-2016
4220,520,22046,2641,203,51,25-04-2016
4221,520,6736,512,314,62,01-05-2016
4222,520,19826,2185,313,73,22-04-2016
4223,520,14667,656,175,90,03-05-2016
4224,520,3360,162,324,80,27-04-2016
4225,521,22468,2547,363,43,20-04-2017
4226,521,24081,1606,260,129,10-04-2017
4227,521,16496,1775,401,17,07-04-2017
4228,521,5315,475,208,61,28-03-2017
4229,521,19327,818,428,59,27-03-2017
4230,521,6550,409,22,52,14-04-2017
4231,521,24675,2919,44,161,16-04-2017
4232,521,16849,1390,271,59,01-04-2017
4233,521,4971,573,93,135,21-04-2017
4234,521,9396,1078,249,79,08-04-2017
4235,521,20821,2175,400,35,12-04-2017
4236,521,18004,838,64,149,22-03-2017
4237,522,9902,704,468,106,02-01-2017
4238,522,22858,1506,99,49,29-12-2016
4239,522,10414,778,440,32,28-12-2016
4240,522,11928,789,467,31,01-01-2017
4241,522,23437,1746,461,126,27-12-2016
4242,522,15845,458,337,19,31-12-2016
4243,523,4756,232,322,174,10-08-2017
4244,523,4726,424,407,189,01-08-2017
4245,523,12921,1080,308,40,03-08-2017
4246,523,15837,624,66,72,07-08-2017
4247,523,17284,1924,472,27,09-08-2017
4248,523,7269,156,365,168,30-07-2017
4249,524,17568,366,296,2,03-06-2017
4250,524,10931,628,465,110,24-05-2017
4251,524,13675,1387,362,118,15-06-2017
4252,524,12991,1331,115,106,27-06-2017
4253,524,12535,472,80,52,04-06-2017
4254,524,5657,491,333,34,05-06-2017
4255,524,14931,907,476,95,08-06-2017
4256,524,7856,404,133,85,25-06-2017
4257,524,12588,980,132,120,14-06-2017
4258,524,5710,665,320,11,11-06-2017
4259,524,15869,1195,370,14,09-06-2017
4260,524,17256,1905,35,34,26-05-2017
4261,524,14336,749,234,190,06-06-2017
4262,524,14654,1576,433,6,29-06-2017
4263,525,24471,1903,351,23,14-09-2016
4264,525,18500,1618,311,193,15-09-2016
4265,525,9426,574,157,54,20-08-2016
4266,525,5666,581,308,138,04-09-2016
4267,525,5491,335,455,105,31-08-2016
4268,525,14181,1202,236,190,26-08-2016
4269,526,19168,1513,237,68,19-07-2017
4270,526,24104,856,342,130,14-07-2017
4271,526,22373,1907,262,112,02-08-2017
4272,526,23355,737,478,34,05-08-2017
4273,526,15732,791,445,110,09-07-2017
4274,526,11819,760,397,169,12-07-2017
4275,526,3349,68,488,113,18-07-2017
4276,526,16701,1902,485,107,08-08-2017
4277,526,10788,1181,418,73,22-07-2017
4278,526,23443,1464,124,180,17-07-2017
4279,526,5539,322,498,166,01-08-2017
4280,526,22492,1045,438,44,16-07-2017
4281,526,13152,1216,50,87,10-07-2017
4282,526,23121,2626,425,77,27-07-2017
4283,526,13451,1536,175,80,23-07-2017
4284,527,19352,1648,220,108,21-01-2016
4285,527,16880,1176,399,5,31-01-2016
4286,527,16635,1394,79,82,27-01-2016
4287,527,11054,780,43,42,24-01-2016
4288,527,14650,582,219,109,20-01-2016
4289,527,22407,738,374,12,25-01-2016
4290,527,17636,355,123,10,30-01-2016
4291,527,6471,541,12,132,26-01-2016
4292,527,14550,1574,449,9,19-01-2016
4293,527,8728,595,80,11,28-01-2016
4294,528,19823,1369,212,139,20-12-2016
4295,528,7160,801,232,93,18-12-2016
4296,528,9310,254,130,190,15-12-2016
4297,528,10632,1236,295,68,23-12-2016
4298,528,9005,225,193,91,06-12-2016
4299,528,8639,905,450,121,19-12-2016
4300,528,13903,494,324,173,12-12-2016
4301,528,20788,1582,252,173,09-01-2017
4302,528,11045,797,279,70,10-12-2016
4303,529,17748,1408,207,153,20-06-2016
4304,529,4278,242,99,166,06-07-2016
4305,529,3695,112,454,35,05-07-2016
4306,529,9836,552,170,30,13-07-2016
4307,529,9264,674,131,195,22-06-2016
4308,529,19707,711,376,182,15-06-2016
4309,529,3742,183,80,5,18-06-2016
4310,529,16453,747,324,98,09-07-2016
4311,529,6526,366,458,101,02-07-2016
4312,529,20206,2069,438,61,06-06-2016
4313,529,6746,665,415,111,11-07-2016
4314,529,17115,966,173,121,31-05-2016
4315,529,15638,1010,99,48,04-06-2016
4316,529,4301,357,324,191,16-06-2016
4317,530,14119,787,298,130,22-06-2016
4318,530,21654,1361,179,86,06-06-2016
4319,530,11138,701,333,26,22-05-2016
4320,530,9179,712,70,34,13-06-2016
4321,530,8392,389,221,35,17-05-2016
4322,531,18309,1171,310,49,22-11-2016
4323,531,7135,549,146,33,17-11-2016
4324,531,20485,2277,200,171,23-11-2016
4325,531,3546,369,39,31,21-11-2016
4326,531,20762,2352,290,33,24-11-2016
4327,531,11987,780,109,83,26-11-2016
4328,531,20057,2358,449,143,19-11-2016
4329,531,5524,352,45,108,20-11-2016
4330,531,4956,276,157,57,25-11-2016
4331,531,9975,775,238,138,18-11-2016
4332,532,6756,517,206,155,21-03-2016
4333,532,9794,346,13,29,05-03-2016
4334,532,3177,117,402,109,19-03-2016
4335,532,3638,273,83,91,29-02-2016
4336,532,12963,599,161,160,04-03-2016
4337,532,19701,955,310,177,28-03-2016
4338,532,18984,1499,86,143,02-03-2016
4339,532,12918,1226,479,138,18-03-2016
4340,532,21697,1460,459,19,12-03-2016
4341,532,21639,1823,413,189,15-03-2016
4342,532,14040,456,345,1,10-03-2016
4343,532,20825,2190,320,86,17-03-2016
4344,533,7114,477,285,32,14-01-2018
4345,533,16337,1658,439,124,04-01-2018
4346,533,17047,1421,59,189,12-01-2018
4347,533,11630,1258,245,167,03-01-2018
4348,533,12801,1471,134,194,11-01-2018
4349,533,10909,768,236,191,15-01-2018
4350,533,19602,902,82,140,17-01-2018
4351,533,16501,591,429,150,05-01-2018
4352,533,4263,179,277,144,07-01-2018
4353,533,16092,1822,92,90,16-01-2018
4354,533,12689,1426,49,151,10-01-2018
4355,533,18242,500,144,135,09-01-2018
4356,533,18277,854,341,108,02-01-2018
4357,533,17879,2020,192,33,13-01-2018
4358,534,6568,786,7,96,04-08-2016
4359,534,10009,884,496,74,03-08-2016
4360,534,10788,780,24,89,24-07-2016
4361,534,12761,537,167,148,26-07-2016
4362,534,7922,747,499,171,10-07-2016
4363,534,18987,1361,193,31,22-07-2016
4364,534,16274,1408,347,75,09-07-2016
4365,534,7810,894,86,155,27-07-2016
4366,534,16415,1827,142,26,08-07-2016
4367,534,11396,828,334,59,31-07-2016
4368,535,3521,371,317,50,03-12-2016
4369,535,5417,227,153,23,05-12-2016
4370,535,11378,591,338,72,06-12-2016
4371,535,7945,819,206,161,30-11-2016
4372,535,7699,271,343,194,02-12-2016
4373,535,17226,675,282,143,28-11-2016
4374,535,8400,836,192,174,01-12-2016
4375,535,14167,1397,85,5,29-11-2016
4376,535,20503,2366,305,142,27-11-2016
4377,535,22097,2573,93,62,04-12-2016
4378,536,10532,911,303,30,17-08-2017
4379,536,21018,2511,236,165,26-08-2017
4380,536,7590,831,375,50,18-08-2017
4381,536,3508,349,238,29,19-08-2017
4382,536,6006,457,360,190,24-08-2017
4383,536,12814,985,462,189,20-08-2017
4384,536,6348,589,202,140,15-08-2017
4385,536,23321,846,103,121,22-08-2017
4386,536,20049,1730,219,57,23-08-2017
4387,536,10421,350,52,90,21-08-2017
4388,536,13008,815,199,127,25-08-2017
4389,536,17235,1671,140,172,16-08-2017
4390,537,16640,1702,326,166,07-03-2017
4391,537,3028,138,23,144,18-03-2017
4392,537,14188,1084,352,37,08-03-2017
4393,537,22242,1694,95,196,06-03-2017
4394,537,14162,856,388,42,14-03-2017
4395,537,22850,496,451,169,11-03-2017
4396,537,5955,693,337,118,13-03-2017
4397,537,13481,270,292,161,17-03-2017
4398,537,10352,862,306,37,10-03-2017
4399,537,15703,1649,201,103,16-03-2017
4400,538,4475,220,52,181,05-07-2016
4401,538,9351,1093,58,141,03-07-2016
4402,538,12856,1119,0,160,09-07-2016
4403,538,24043,1436,351,176,08-07-2016
4404,538,16494,896,12,101,30-06-2016
4405,538,24662,520,428,41,29-06-2016
4406,538,3424,383,391,185,04-07-2016
4407,538,18199,1576,230,121,28-06-2016
4408,539,4081,261,21,76,15-08-2017
4409,539,23742,1900,360,31,19-08-2017
4410,539,6160,698,152,79,25-08-2017
4411,539,6253,407,114,23,17-08-2017
4412,539,8376,902,495,23,24-08-2017
4413,539,11274,1262,238,77,22-08-2017
4414,539,3914,262,220,19,16-08-2017
4415,539,11529,835,127,9,23-08-2017
4416,539,19281,1917,306,141,18-08-2017
4417,539,18192,2181,175,72,14-08-2017
4418,539,14780,569,52,44,20-08-2017
4419,539,12753,597,59,6,21-08-2017
4420,539,22287,2061,457,15,27-08-2017
4421,539,11720,471,46,25,26-08-2017
4422,540,7106,180,113,196,13-06-2016
4423,540,18783,2210,21,124,28-05-2016
4424,540,13898,784,132,145,09-06-2016
4425,540,12010,701,68,33,03-06-2016
4426,540,10090,332,332,59,20-06-2016
4427,541,5829,573,80,169,17-09-2017
4428,541,6339,324,230,21,29-09-2017
4429,541,17537,2082,360,7,07-10-2017
4430,541,13973,1177,208,107,11-09-2017
4431,541,20348,1264,394,60,15-09-2017
4432,541,8811,884,332,196,07-09-2017
4433,541,13549,1502,114,185,21-09-2017
4434,541,8551,735,181,10,03-10-2017
4435,541,19593,1063,71,81,24-09-2017
4436,541,14561,621,326,83,26-09-2017
4437,541,22117,1396,7,33,19-09-2017
4438,541,5399,252,241,106,06-10-2017
4439,541,4158,216,211,195,23-09-2017
4440,541,15731,1294,461,105,04-10-2017
4441,542,16384,776,50,172,14-08-2016
4442,542,14240,1443,120,191,31-08-2016
4443,542,15857,1051,435,94,27-08-2016
4444,542,10311,1007,200,193,18-08-2016
4445,542,6748,433,465,18,24-08-2016
4446,542,23636,2533,261,2,06-08-2016
4447,542,16988,995,408,44,11-08-2016
4448,542,17596,2032,210,47,15-08-2016
4449,542,20202,1486,105,160,19-08-2016
4450,542,7683,407,319,99,08-08-2016
4451,542,5306,605,158,130,04-08-2016
4452,543,17765,435,201,162,26-05-2017
4453,543,4555,181,406,108,02-06-2017
4454,543,9800,1055,78,131,09-06-2017
4455,543,20872,1919,115,122,28-05-2017
4456,543,11218,706,96,125,01-06-2017
4457,543,6890,698,222,111,27-05-2017
4458,543,18870,1600,111,44,14-06-2017
4459,543,6947,372,41,70,11-06-2017
4460,543,19682,1960,81,89,30-05-2017
4461,543,9435,557,310,34,15-06-2017
4462,543,5840,592,51,64,10-06-2017
4463,543,10243,803,68,199,31-05-2017
4464,543,5100,484,96,61,07-06-2017
4465,543,16834,972,54,19,17-06-2017
4466,544,20740,1001,381,186,12-02-2018
4467,544,9019,1039,168,78,21-01-2018
4468,544,16554,406,76,185,06-01-2018
4469,544,18523,2061,1,99,09-01-2018
4470,544,14651,647,261,12,14-02-2018
4471,544,3888,233,457,71,04-02-2018
4472,544,9564,874,312,49,02-02-2018
4473,544,4044,279,145,153,27-01-2018
4474,544,24050,1724,55,150,10-01-2018
4475,544,8810,846,9,2,05-01-2018
4476,544,13382,1338,77,125,08-01-2018
4477,544,21222,1053,443,28,15-02-2018
4478,544,8260,265,273,163,14-01-2018
4479,544,24728,1564,346,76,16-01-2018
4480,545,19935,1482,63,131,16-03-2016
4481,545,10416,573,10,176,20-03-2016
4482,545,14330,544,108,111,19-03-2016
4483,545,13125,349,99,161,11-03-2016
4484,545,6729,336,428,156,12-03-2016
4485,545,18470,454,69,35,14-03-2016
4486,545,4535,453,130,146,15-03-2016
4487,545,19301,2291,196,114,18-03-2016
4488,545,13655,468,496,40,13-03-2016
4489,545,10620,606,164,101,17-03-2016
4490,546,13959,1310,173,160,15-11-2016
4491,546,20391,424,332,110,19-11-2016
4492,546,6555,755,416,188,17-11-2016
4493,546,18013,641,61,199,21-11-2016
4494,546,3563,183,363,69,16-11-2016
4495,546,23996,1210,57,55,20-11-2016
4496,547,9436,442,358,185,25-12-2017
4497,547,18480,1146,394,121,26-12-2017
4498,547,15966,864,366,50,19-12-2017
4499,547,24652,813,41,42,08-01-2018
4500,547,11041,851,428,156,20-12-2017
4501,547,15408,1318,382,30,18-12-2017
4502,547,16951,729,76,99,11-01-2018
4503,547,8831,776,306,45,05-12-2017
4504,547,23345,2375,374,7,04-01-2018
4505,547,22591,1085,274,196,10-01-2018
4506,547,18687,1089,213,145,07-12-2017
4507,547,7013,605,383,62,06-01-2018
4508,547,4128,249,364,165,16-12-2017
4509,547,10585,525,344,121,01-01-2018
4510,548,10167,1160,94,103,28-02-2016
4511,548,9641,688,139,151,03-03-2016
4512,548,11780,968,263,5,20-02-2016
4513,548,7125,494,330,35,11-03-2016
4514,548,16704,334,78,136,13-03-2016
4515,549,3954,119,346,80,22-12-2017
4516,549,19295,2061,343,143,10-01-2018
4517,549,8762,302,359,90,05-01-2018
4518,549,17404,1295,498,119,12-01-2018
4519,549,7467,860,204,185,10-12-2017
4520,549,24181,1315,63,197,23-12-2017
4521,549,24494,1430,443,22,20-12-2017
4522,550,8568,347,467,32,07-04-2017
4523,550,24165,2615,388,61,06-04-2017
4524,550,21267,1444,113,197,10-04-2017
4525,550,22407,1397,457,102,04-04-2017
4526,550,7569,694,267,79,08-04-2017
4527,550,17073,861,395,102,12-04-2017
4528,550,13666,1441,90,77,02-04-2017
4529,550,5928,663,393,36,05-04-2017
4530,550,7404,366,404,45,09-04-2017
4531,550,23147,2555,330,104,03-04-2017
4532,550,18125,2015,365,122,11-04-2017
4533,551,24441,1188,158,52,12-12-2017
4534,551,19566,1349,171,118,13-12-2017
4535,551,12656,1185,147,184,03-12-2017
4536,551,10876,984,354,7,27-11-2017
4537,551,13027,1197,449,152,20-12-2017
4538,551,20349,2346,47,147,30-11-2017
4539,551,19814,727,307,171,29-11-2017
4540,551,5241,379,365,89,01-12-2017
4541,551,24594,2404,111,130,22-11-2017
4542,551,23175,746,488,42,18-12-2017
4543,551,10704,263,318,173,11-12-2017
4544,551,20569,1346,123,43,21-11-2017
4545,551,5382,407,339,96,15-12-2017
4546,551,14676,810,229,103,07-12-2017
4547,552,9866,997,54,181,18-05-2017
4548,552,10351,625,229,140,13-05-2017
4549,552,17600,1075,312,196,16-05-2017
4550,552,24089,2578,352,188,28-04-2017
4551,552,3891,414,60,79,29-04-2017
4552,552,10383,377,146,30,14-05-2017
4553,552,11390,942,5,192,03-05-2017
4554,552,11293,751,225,20,23-05-2017
4555,552,15270,370,397,198,10-05-2017
4556,552,4176,431,2,17,11-05-2017
4557,552,20163,1768,455,73,05-05-2017
4558,552,8851,215,326,69,12-05-2017
4559,552,8566,833,189,123,06-05-2017
4560,552,20390,2056,208,70,21-05-2017
4561,552,11657,691,353,27,30-04-2017
4562,553,9802,679,79,57,02-10-2016
4563,553,24241,754,227,80,05-10-2016
4564,553,18926,720,403,96,28-10-2016
4565,553,12198,533,226,17,18-10-2016
4566,553,18355,1469,30,20,25-10-2016
4567,553,8983,747,250,175,12-10-2016
4568,553,3369,402,158,40,02-11-2016
4569,554,8743,457,92,158,19-07-2016
4570,554,4167,314,108,34,14-07-2016
4571,554,14982,1104,420,16,28-06-2016
4572,554,23670,2470,99,42,07-07-2016
4573,554,6214,322,434,74,25-06-2016
4574,554,22480,2596,377,182,13-07-2016
4575,554,14733,1308,65,46,27-07-2016
4576,554,19451,710,486,98,10-07-2016
4577,554,7973,580,208,160,20-07-2016
4578,554,16957,1661,397,72,21-07-2016
4579,554,5956,550,64,179,16-07-2016
4580,554,6203,637,62,122,17-07-2016
4581,554,14293,806,189,16,12-07-2016
4582,554,20587,567,118,111,01-07-2016
4583,554,14511,999,295,53,27-06-2016
